app,metric,errorType
syrk4,eligible_warps_per_cycle,No metric
syrk5,special_fu_utilization,No metric
syrk5,gld_transactions_per_request,No metric
syrk5,global_hit_rate,No metric
syrk5,stall_other,No metric
syrk5,ldst_fu_utilization,No metric
syrk5,tex_fu_utilization,No metric
syrk5,stall_exec_dependency,No metric
syrk5,sm_efficiency,No metric
syrk5,shared_utilization,No metric
syrk5,local_hit_rate,No metric
syrk5,stall_constant_memory_dependency,No metric
syrk5,eligible_warps_per_cycle,No metric
syrk6,special_fu_utilization,No metric
syrk6,gld_transactions_per_request,No metric
syrk6,global_hit_rate,No metric
syrk6,stall_other,No metric
syrk6,ldst_fu_utilization,No metric
syrk6,tex_fu_utilization,No metric
syrk6,stall_exec_dependency,No metric
syrk6,sm_efficiency,No metric
syrk6,shared_utilization,No metric
syrk6,local_hit_rate,No metric
syrk6,local_memory_overhead,No metric
syrk6,stall_constant_memory_dependency,No metric
syrk6,l2_read_throughput,No metric
syrk6,eligible_warps_per_cycle,No metric
syrk7,special_fu_utilization,No metric
syrk7,inst_replay_overhead,No metric
syrk7,gld_transactions_per_request,No metric
syrk7,global_hit_rate,No metric
syrk7,gst_efficiency,No metric
syrk7,stall_other,No metric
syrk7,ldst_fu_utilization,No metric
syrk7,tex_fu_utilization,No metric
syrk7,gst_requested_throughput,No metric
syrk7,gld_efficiency,No metric
syrk7,stall_exec_dependency,No metric
syrk7,sm_efficiency,No metric
syrk7,shared_utilization,No metric
syrk7,local_hit_rate,No metric
syrk7,local_memory_overhead,No metric
syrk7,stall_constant_memory_dependency,No metric
syrk7,l2_read_throughput,No metric
syrk7,eligible_warps_per_cycle,No metric
syrk8,special_fu_utilization,No metric
syrk8,inst_replay_overhead,No metric
syrk8,gld_transactions_per_request,No metric
syrk8,global_hit_rate,No metric
syrk8,gst_efficiency,No metric
syrk8,stall_other,No metric
syrk8,ldst_fu_utilization,No metric
syrk8,l2_write_throughput,No metric
syrk8,tex_fu_utilization,No metric
syrk8,gst_requested_throughput,No metric
syrk8,gld_efficiency,No metric
syrk8,stall_exec_dependency,No metric
syrk8,sm_efficiency,No metric
syrk8,shared_utilization,No metric
syrk8,local_hit_rate,No metric
syrk8,local_memory_overhead,No metric
syrk8,stall_constant_memory_dependency,No metric
syrk8,l2_read_throughput,No metric
syrk8,shared_efficiency,No metric
syrk8,eligible_warps_per_cycle,No metric
syrk9,special_fu_utilization,No metric
syrk9,global_hit_rate,No metric
syrk9,stall_other,No metric
syrk9,stall_exec_dependency,No metric
syrk9,shared_utilization,No metric
syrk9,local_hit_rate,No metric
syrk9,stall_constant_memory_dependency,No metric
syrk9,eligible_warps_per_cycle,No metric
syrk10,special_fu_utilization,No metric
syrk10,gld_transactions_per_request,No metric
syrk10,global_hit_rate,No metric
syrk10,stall_other,No metric
syrk10,ldst_fu_utilization,No metric
syrk10,tex_fu_utilization,No metric
syrk10,stall_exec_dependency,No metric
syrk10,sm_efficiency,No metric
syrk10,shared_utilization,No metric
syrk10,local_hit_rate,No metric
syrk10,local_memory_overhead,No metric
syrk10,stall_constant_memory_dependency,No metric
syrk10,l2_read_throughput,No metric
syrk10,eligible_warps_per_cycle,No metric
threadFenceReduction1,special_fu_utilization,No metric
threadFenceReduction1,global_hit_rate,No metric
threadFenceReduction1,shared_utilization,No metric
threadFenceReduction1,local_hit_rate,No metric
threadFenceReduction2,special_fu_utilization,No metric
threadFenceReduction2,global_hit_rate,No metric
threadFenceReduction2,shared_utilization,No metric
threadFenceReduction2,local_hit_rate,No metric
threadFenceReduction3,special_fu_utilization,No metric
threadFenceReduction3,global_hit_rate,No metric
threadFenceReduction3,shared_utilization,No metric
threadFenceReduction3,local_hit_rate,No metric
threadFenceReduction4,special_fu_utilization,No metric
threadFenceReduction4,global_hit_rate,No metric
threadFenceReduction4,shared_utilization,No metric
threadFenceReduction4,local_hit_rate,No metric
threadFenceReduction5,special_fu_utilization,No metric
threadFenceReduction5,global_hit_rate,No metric
threadFenceReduction5,shared_utilization,No metric
threadFenceReduction5,local_hit_rate,No metric
threadFenceReduction6,special_fu_utilization,No metric
threadFenceReduction6,global_hit_rate,No metric
threadFenceReduction6,shared_utilization,No metric
threadFenceReduction6,local_hit_rate,No metric
threadFenceReduction7,special_fu_utilization,No metric
threadFenceReduction7,global_hit_rate,No metric
threadFenceReduction7,shared_utilization,No metric
threadFenceReduction7,local_hit_rate,No metric
threadFenceReduction8,special_fu_utilization,No metric
threadFenceReduction8,global_hit_rate,No metric
threadFenceReduction8,shared_utilization,No metric
threadFenceReduction8,local_hit_rate,No metric
threadFenceReduction9,special_fu_utilization,No metric
threadFenceReduction9,global_hit_rate,No metric
threadFenceReduction9,shared_utilization,No metric
threadFenceReduction9,local_hit_rate,No metric
tpacf1,special_fu_utilization,No metric
tpacf1,global_hit_rate,No metric
tpacf1,shared_utilization,No metric
tpacf1,local_hit_rate,No metric
tpacf2,special_fu_utilization,No metric
tpacf2,global_hit_rate,No metric
tpacf2,shared_utilization,No metric
tpacf2,local_hit_rate,No metric
tpacf3,special_fu_utilization,No metric
tpacf3,global_hit_rate,No metric
tpacf3,stall_other,No metric
tpacf3,stall_exec_dependency,No metric
tpacf3,shared_utilization,No metric
tpacf3,local_hit_rate,No metric
tpacf3,stall_constant_memory_dependency,No metric
tpacf4,special_fu_utilization,No metric
tpacf4,inst_replay_overhead,No metric
tpacf4,global_hit_rate,No metric
tpacf4,stall_other,No metric
tpacf4,ldst_fu_utilization,No metric
tpacf4,tex_fu_utilization,No metric
tpacf4,stall_exec_dependency,No metric
tpacf4,sm_efficiency,No metric
tpacf4,shared_utilization,No metric
tpacf4,local_hit_rate,No metric
tpacf4,stall_constant_memory_dependency,No metric
tpacf4,shared_efficiency,No metric
tpacf4,eligible_warps_per_cycle,No metric
tpacf5,special_fu_utilization,No metric
tpacf5,global_hit_rate,No metric
tpacf5,stall_other,No metric
tpacf5,ldst_fu_utilization,No metric
tpacf5,tex_fu_utilization,No metric
tpacf5,stall_exec_dependency,No metric
tpacf5,sm_efficiency,No metric
tpacf5,shared_utilization,No metric
tpacf5,local_hit_rate,No metric
tpacf5,stall_constant_memory_dependency,No metric
tpacf5,eligible_warps_per_cycle,No metric
tpacf6,special_fu_utilization,No metric
tpacf6,global_hit_rate,No metric
tpacf6,stall_other,No metric
tpacf6,ldst_fu_utilization,No metric
tpacf6,tex_fu_utilization,No metric
tpacf6,stall_exec_dependency,No metric
tpacf6,sm_efficiency,No metric
tpacf6,shared_utilization,No metric
tpacf6,local_hit_rate,No metric
tpacf6,stall_constant_memory_dependency,No metric
tpacf6,shared_efficiency,No metric
tpacf6,eligible_warps_per_cycle,No metric
transpose1,special_fu_utilization,No metric
transpose1,global_hit_rate,No metric
transpose1,shared_utilization,No metric
transpose1,local_hit_rate,No metric
transpose2,special_fu_utilization,No metric
transpose2,global_hit_rate,No metric
transpose2,shared_utilization,No metric
transpose2,local_hit_rate,No metric
transpose3,special_fu_utilization,No metric
transpose3,global_hit_rate,No metric
transpose3,shared_utilization,No metric
transpose3,local_hit_rate,No metric
transpose4,special_fu_utilization,No metric
transpose4,global_hit_rate,No metric
transpose4,shared_utilization,No metric
transpose4,local_hit_rate,No metric
transpose5,special_fu_utilization,No metric
transpose5,global_hit_rate,No metric
transpose5,shared_utilization,No metric
transpose5,local_hit_rate,No metric
transpose6,special_fu_utilization,No metric
transpose6,global_hit_rate,No metric
transpose6,shared_utilization,No metric
transpose6,local_hit_rate,No metric
transpose7,special_fu_utilization,No metric
transpose7,global_hit_rate,No metric
transpose7,shared_utilization,No metric
transpose7,local_hit_rate,No metric
transpose8,special_fu_utilization,No metric
transpose8,global_hit_rate,No metric
transpose8,shared_utilization,No metric
transpose8,local_hit_rate,No metric
transpose9,special_fu_utilization,No metric
transpose9,global_hit_rate,No metric
transpose9,shared_utilization,No metric
transpose9,local_hit_rate,No metric
transpose10,special_fu_utilization,No metric
transpose10,global_hit_rate,No metric
transpose10,shared_utilization,No metric
transpose10,local_hit_rate,No metric
CoMD1,special_fu_utilization,No metric
CoMD1,global_hit_rate,No metric
CoMD1,shared_utilization,No metric
CoMD1,local_hit_rate,No metric
CoMD2,special_fu_utilization,No metric
CoMD2,global_hit_rate,No metric
CoMD2,shared_utilization,No metric
CoMD2,local_hit_rate,No metric
CoMD3,special_fu_utilization,No metric
CoMD3,global_hit_rate,No metric
CoMD3,shared_utilization,No metric
CoMD3,local_hit_rate,No metric
CoMD4,special_fu_utilization,No metric
CoMD4,global_hit_rate,No metric
CoMD4,shared_utilization,No metric
CoMD4,local_hit_rate,No metric
CoMD5,special_fu_utilization,No metric
CoMD5,global_hit_rate,No metric
CoMD5,shared_utilization,No metric
CoMD5,local_hit_rate,No metric
CoMD6,special_fu_utilization,No metric
CoMD6,global_hit_rate,No metric
CoMD6,shared_utilization,No metric
CoMD6,local_hit_rate,No metric
CoMD7,special_fu_utilization,No metric
CoMD7,global_hit_rate,No metric
CoMD7,shared_utilization,No metric
CoMD7,local_hit_rate,No metric
